churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645568.625,80
4,100000,31536000,0,10000,10,8,80,32,21600,0,0,0,4060724.57421875,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5281786.625,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,645097.484375,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,644653.99609375,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5285889.875,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840788.234375,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5283235.625,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,644911.3125,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3116619.58203125,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5288685.25,80
4,100000,31536000,0,10000,10,8,80,32,172800,0,0,0,644489.140625,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5282624.625,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1839946,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3114040.703125,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3115539.13671875,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3118524.97265625,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5284601.625,80
4,100000,31536000,0,10000,10,8,80,32,43200,0,0,0,3115599.12890625,80
4,100000,31536000,0,10000,10,8,80,32,0,0,0,0,5283549.25,80
4,100000,31536000,0,10000,10,8,80,32,86400,0,0,0,1840327.86328125,80
